Datetime,Open,High,Low,Close,Adj Close,Volume
2023-11-22 16:10:00-05:00,16043.0,16043.75,16038.0,16039.0,16039.0,0
2023-11-22 16:15:00-05:00,16039.5,16044.25,16039.5,16043.0,16043.0,348
2023-11-22 16:20:00-05:00,16043.25,16046.75,16043.0,16046.0,16046.0,331
2023-11-22 16:25:00-05:00,16046.0,16047.25,16045.0,16046.75,16046.75,238
2023-11-22 16:30:00-05:00,16046.25,16046.5,16043.25,16044.25,16044.25,249
2023-11-22 16:35:00-05:00,16044.5,16045.5,16042.25,16045.25,16045.25,259
2023-11-22 16:40:00-05:00,16045.0,16045.25,16042.0,16043.75,16043.75,400
2023-11-22 16:45:00-05:00,16043.75,16044.0,16040.5,16040.75,16040.75,608
2023-11-22 16:50:00-05:00,16040.75,16044.0,16040.75,16043.75,16043.75,323
2023-11-22 16:55:00-05:00,16043.75,16046.0,16043.0,16045.5,16045.5,558
2023-11-22 18:00:00-05:00,16036.75,16045.25,16034.5,16038.25,16038.25,0
2023-11-22 18:05:00-05:00,16038.25,16043.5,16038.0,16041.5,16041.5,332
2023-11-22 18:10:00-05:00,16041.5,16042.5,16039.25,16042.0,16042.0,222
2023-11-22 18:15:00-05:00,16041.75,16043.0,16040.75,16042.0,16042.0,128
2023-11-22 18:20:00-05:00,16041.5,16045.5,16041.5,16044.0,16044.0,285
2023-11-22 18:25:00-05:00,16044.5,16045.5,16040.75,16041.25,16041.25,151
2023-11-22 18:30:00-05:00,16041.5,16043.5,16040.5,16043.25,16043.25,168
2023-11-22 18:35:00-05:00,16043.25,16043.5,16041.25,16042.0,16042.0,126
2023-11-22 18:40:00-05:00,16042.5,16043.75,16041.25,16043.0,16043.0,119
2023-11-22 18:45:00-05:00,16043.5,16045.25,16042.75,16044.0,16044.0,131
2023-11-22 18:50:00-05:00,16044.25,16045.5,16043.0,16045.5,16045.5,82
2023-11-22 18:55:00-05:00,16045.25,16046.0,16044.25,16045.5,16045.5,109
2023-11-22 19:00:00-05:00,16045.75,16046.25,16039.5,16043.25,16043.25,318
2023-11-22 19:05:00-05:00,16043.0,16047.0,16042.0,16045.75,16045.75,271
2023-11-22 19:10:00-05:00,16045.75,16046.0,16043.5,16043.75,16043.75,117
2023-11-22 19:15:00-05:00,16043.5,16045.75,16042.25,16045.75,16045.75,105
2023-11-22 19:20:00-05:00,16045.75,16045.75,16040.25,16040.25,16040.25,330
2023-11-22 19:25:00-05:00,16040.75,16043.0,16038.5,16041.5,16041.5,310
2023-11-22 19:30:00-05:00,16041.25,16041.75,16039.75,16041.0,16041.0,78
2023-11-22 19:35:00-05:00,16041.0,16043.25,16040.0,16042.5,16042.5,144
2023-11-22 19:40:00-05:00,16042.25,16044.75,16042.0,16044.0,16044.0,100
2023-11-22 19:45:00-05:00,16044.0,16046.0,16043.0,16045.5,16045.5,138
2023-11-22 19:50:00-05:00,16045.5,16046.5,16044.5,16044.75,16044.75,149
2023-11-22 19:55:00-05:00,16044.75,16047.75,16044.75,16047.25,16047.25,275
2023-11-22 20:00:00-05:00,16047.25,16048.0,16045.5,16047.0,16047.0,241
2023-11-22 20:05:00-05:00,16047.25,16049.0,16046.25,16047.25,16047.25,200
2023-11-22 20:10:00-05:00,16047.5,16050.75,16047.0,16047.0,16047.0,263
2023-11-22 20:15:00-05:00,16047.0,16049.25,16045.5,16047.5,16047.5,212
2023-11-22 20:20:00-05:00,16047.5,16051.75,16047.5,16050.25,16050.25,207
2023-11-22 20:25:00-05:00,16050.5,16055.5,16050.25,16054.75,16054.75,351
2023-11-22 20:30:00-05:00,16054.5,16059.25,16053.5,16057.25,16057.25,472
2023-11-22 20:35:00-05:00,16057.5,16059.75,16057.0,16058.5,16058.5,208
2023-11-22 20:40:00-05:00,16058.0,16058.5,16056.25,16056.75,16056.75,207
2023-11-22 20:45:00-05:00,16057.0,16059.25,16056.75,16058.5,16058.5,98
2023-11-22 20:50:00-05:00,16058.25,16061.0,16058.0,16059.5,16059.5,236
2023-11-22 20:55:00-05:00,16059.75,16060.75,16059.0,16059.75,16059.75,170
2023-11-22 21:00:00-05:00,16060.25,16062.25,16058.5,16061.25,16061.25,182
2023-11-22 21:05:00-05:00,16060.75,16061.5,16059.5,16059.5,16059.5,207
2023-11-22 21:10:00-05:00,16059.25,16060.75,16058.5,16060.75,16060.75,144
2023-11-22 21:15:00-05:00,16061.0,16061.5,16059.0,16059.25,16059.25,145
2023-11-22 21:20:00-05:00,16059.5,16059.5,16057.75,16059.25,16059.25,125
2023-11-22 21:25:00-05:00,16059.5,16059.5,16056.0,16056.75,16056.75,188
2023-11-22 21:30:00-05:00,16056.5,16058.75,16056.25,16058.0,16058.0,128
2023-11-22 21:35:00-05:00,16056.0,16057.75,16055.75,16056.5,16056.5,237
2023-11-22 21:40:00-05:00,16056.25,16056.25,16054.5,16054.5,16054.5,181
2023-11-22 21:45:00-05:00,16054.75,16057.5,16053.75,16057.0,16057.0,289
2023-11-22 21:50:00-05:00,16057.5,16058.0,16052.75,16053.75,16053.75,251
2023-11-22 21:55:00-05:00,16053.25,16053.75,16052.0,16053.0,16053.0,116
2023-11-22 22:00:00-05:00,16053.25,16053.75,16051.75,16052.5,16052.5,119
2023-11-22 22:05:00-05:00,16053.0,16053.0,16049.5,16050.0,16050.0,209
2023-11-22 22:10:00-05:00,16050.0,16052.0,16050.0,16052.0,16052.0,105
2023-11-22 22:15:00-05:00,16052.0,16054.0,16051.75,16052.0,16052.0,127
2023-11-22 22:20:00-05:00,16051.75,16052.25,16050.25,16051.25,16051.25,96
2023-11-22 22:25:00-05:00,16051.25,16051.5,16050.5,16051.0,16051.0,47
2023-11-22 22:30:00-05:00,16051.0,16051.0,16047.25,16047.25,16047.25,204
2023-11-22 22:35:00-05:00,16047.25,16048.25,16046.0,16046.25,16046.25,206
2023-11-22 22:40:00-05:00,16046.5,16047.75,16046.5,16047.0,16047.0,45
2023-11-22 22:45:00-05:00,16047.0,16049.0,16046.75,16048.75,16048.75,150
2023-11-22 22:50:00-05:00,16048.75,16049.75,16048.5,16049.25,16049.25,114
2023-11-22 22:55:00-05:00,16049.5,16050.0,16048.0,16049.75,16049.75,93
2023-11-22 23:00:00-05:00,16049.5,16049.5,16047.25,16048.25,16048.25,70
2023-11-22 23:05:00-05:00,16048.25,16048.5,16047.25,16048.0,16048.0,41
2023-11-22 23:10:00-05:00,16047.75,16048.25,16047.0,16048.25,16048.25,52
2023-11-22 23:15:00-05:00,16048.25,16049.0,16047.25,16048.75,16048.75,32
2023-11-22 23:20:00-05:00,16048.75,16049.5,16048.25,16049.25,16049.25,52
2023-11-22 23:25:00-05:00,16049.25,16049.75,16048.75,16049.5,16049.5,52
2023-11-22 23:30:00-05:00,16049.25,16053.0,16049.25,16052.5,16052.5,194
2023-11-22 23:35:00-05:00,16052.5,16054.25,16052.25,16054.25,16054.25,117
2023-11-22 23:40:00-05:00,16054.25,16054.25,16052.75,16052.75,16052.75,101
2023-11-22 23:45:00-05:00,16052.5,16053.25,16051.5,16051.75,16051.75,54
2023-11-22 23:50:00-05:00,16051.5,16052.0,16050.75,16051.25,16051.25,57
2023-11-22 23:55:00-05:00,16051.5,16051.75,16050.25,16050.25,16050.25,64
2023-11-23 00:00:00-05:00,16049.25,16049.25,16049.25,16049.25,16049.25,154
2023-11-23 00:05:00-05:00,16049.25,16050.5,16049.25,16050.5,16050.5,89
2023-11-23 00:10:00-05:00,16050.75,16051.25,16049.75,16050.0,16050.0,60
2023-11-23 00:15:00-05:00,16050.25,16050.75,16049.75,16050.25,16050.25,59
2023-11-23 00:20:00-05:00,16050.5,16052.5,16050.5,16051.25,16051.25,90
2023-11-23 00:25:00-05:00,16050.75,16053.0,16050.25,16052.75,16052.75,148
2023-11-23 00:30:00-05:00,16053.0,16056.0,16053.0,16055.5,16055.5,192
2023-11-23 00:35:00-05:00,16055.25,16059.5,16055.0,16058.75,16058.75,302
2023-11-23 00:40:00-05:00,16058.25,16060.75,16058.0,16060.25,16060.25,218
2023-11-23 00:45:00-05:00,16060.0,16062.5,16059.25,16062.0,16062.0,260
2023-11-23 00:50:00-05:00,16062.25,16062.75,16061.25,16062.5,16062.5,93
2023-11-23 00:55:00-05:00,16062.5,16064.75,16062.0,16064.0,16064.0,169
2023-11-23 01:00:00-05:00,16064.5,16070.0,16064.5,16069.5,16069.5,592
2023-11-23 01:05:00-05:00,16069.25,16071.5,16068.75,16071.0,16071.0,363
2023-11-23 01:10:00-05:00,16071.25,16072.0,16069.25,16069.25,16069.25,213
2023-11-23 01:15:00-05:00,16069.0,16071.5,16068.5,16070.5,16070.5,181
2023-11-23 01:20:00-05:00,16070.75,16072.0,16069.25,16071.0,16071.0,257
2023-11-23 01:25:00-05:00,16071.0,16074.25,16070.75,16072.5,16072.5,288
2023-11-23 01:30:00-05:00,16072.0,16072.0,16068.0,16068.5,16068.5,289
2023-11-23 01:35:00-05:00,16068.25,16068.5,16067.5,16067.5,16067.5,107
2023-11-23 01:40:00-05:00,16067.5,16069.25,16067.0,16069.25,16069.25,146
2023-11-23 01:45:00-05:00,16069.5,16069.5,16064.75,16065.25,16065.25,151
2023-11-23 01:50:00-05:00,16064.75,16070.25,16062.75,16068.5,16068.5,503
2023-11-23 01:55:00-05:00,16068.75,16068.75,16066.0,16068.75,16068.75,177
2023-11-23 02:00:00-05:00,16069.0,16074.5,16068.75,16074.25,16074.25,449
2023-11-23 02:05:00-05:00,16074.25,16077.75,16072.0,16077.5,16077.5,579
2023-11-23 02:10:00-05:00,16077.75,16079.75,16073.25,16075.0,16075.0,707
2023-11-23 02:15:00-05:00,16074.75,16078.0,16074.0,16077.0,16077.0,264
2023-11-23 02:20:00-05:00,16076.75,16080.0,16076.0,16076.25,16076.25,255
2023-11-23 02:25:00-05:00,16075.75,16081.0,16075.5,16079.75,16079.75,319
2023-11-23 02:30:00-05:00,16079.25,16081.0,16075.25,16079.75,16079.75,394
2023-11-23 02:35:00-05:00,16080.25,16080.5,16077.75,16078.5,16078.5,149
2023-11-23 02:40:00-05:00,16078.0,16079.75,16073.75,16079.5,16079.5,460
2023-11-23 02:45:00-05:00,16079.5,16082.75,16078.25,16080.5,16080.5,270
2023-11-23 02:50:00-05:00,16080.25,16080.25,16075.5,16077.0,16077.0,266
2023-11-23 02:55:00-05:00,16077.25,16077.75,16074.5,16076.75,16076.75,197
2023-11-23 03:00:00-05:00,16077.25,16079.5,16070.5,16072.5,16072.5,666
2023-11-23 03:05:00-05:00,16072.5,16074.5,16065.0,16066.25,16066.25,564
2023-11-23 03:10:00-05:00,16066.25,16071.5,16064.25,16068.5,16068.5,381
2023-11-23 03:15:00-05:00,16068.0,16074.25,16064.25,16065.0,16065.0,441
2023-11-23 03:20:00-05:00,16065.25,16068.25,16063.75,16065.25,16065.25,244
2023-11-23 03:25:00-05:00,16064.75,16067.0,16063.0,16066.75,16066.75,262
2023-11-23 03:30:00-05:00,16066.25,16072.5,16062.75,16071.5,16071.5,590
2023-11-23 03:35:00-05:00,16071.0,16076.0,16069.0,16075.5,16075.5,351
2023-11-23 03:40:00-05:00,16075.5,16076.25,16071.25,16071.75,16071.75,307
2023-11-23 03:45:00-05:00,16072.25,16074.25,16070.25,16074.0,16074.0,192
2023-11-23 03:50:00-05:00,16073.5,16078.5,16073.5,16078.25,16078.25,279
2023-11-23 03:55:00-05:00,16077.75,16081.25,16076.5,16080.25,16080.25,307
2023-11-23 04:00:00-05:00,16079.5,16080.75,16071.5,16072.0,16072.0,449
2023-11-23 04:05:00-05:00,16072.0,16074.0,16069.0,16074.0,16074.0,273
2023-11-23 04:10:00-05:00,16073.75,16078.5,16073.75,16075.75,16075.75,288
2023-11-23 04:15:00-05:00,16075.75,16076.25,16072.0,16075.75,16075.75,267
2023-11-23 04:20:00-05:00,16076.25,16077.0,16071.75,16074.75,16074.75,315
2023-11-23 04:25:00-05:00,16074.25,16076.75,16073.0,16076.75,16076.75,156
2023-11-23 04:30:00-05:00,16076.5,16076.5,16070.25,16075.75,16075.75,429
2023-11-23 04:35:00-05:00,16076.0,16082.25,16075.75,16082.0,16082.0,482
2023-11-23 04:40:00-05:00,16082.0,16083.75,16078.25,16082.5,16082.5,407
2023-11-23 04:45:00-05:00,16082.5,16082.75,16079.5,16080.5,16080.5,242
2023-11-23 04:50:00-05:00,16080.75,16085.75,16080.25,16084.75,16084.75,303
2023-11-23 04:55:00-05:00,16085.25,16086.0,16081.5,16082.0,16082.0,277
2023-11-23 05:00:00-05:00,16081.5,16086.5,16081.0,16084.75,16084.75,267
2023-11-23 05:05:00-05:00,16084.75,16084.75,16080.0,16080.0,16080.0,230
2023-11-23 05:10:00-05:00,16080.5,16081.75,16076.25,16076.25,16076.25,326
2023-11-23 05:15:00-05:00,16076.5,16078.75,16071.25,16071.5,16071.5,349
2023-11-23 05:20:00-05:00,16071.75,16074.25,16069.25,16072.75,16072.75,286
2023-11-23 05:25:00-05:00,16072.75,16076.0,16071.25,16075.75,16075.75,180
2023-11-23 05:30:00-05:00,16075.5,16076.75,16068.25,16068.75,16068.75,306
2023-11-23 05:35:00-05:00,16069.0,16071.5,16066.25,16066.75,16066.75,236
2023-11-23 05:40:00-05:00,16067.0,16068.75,16065.0,16067.25,16067.25,289
2023-11-23 05:45:00-05:00,16067.0,16070.75,16065.5,16067.25,16067.25,223
2023-11-23 05:50:00-05:00,16067.5,16070.5,16064.75,16070.25,16070.25,356
2023-11-23 05:55:00-05:00,16070.25,16072.5,16069.25,16071.0,16071.0,196
2023-11-23 06:00:00-05:00,16071.0,16074.25,16070.0,16071.25,16071.25,277
2023-11-23 06:05:00-05:00,16071.5,16073.5,16069.0,16072.0,16072.0,199
2023-11-23 06:10:00-05:00,16072.25,16075.0,16070.5,16070.5,16070.5,236
2023-11-23 06:15:00-05:00,16070.75,16072.25,16068.0,16070.5,16070.5,299
2023-11-23 06:20:00-05:00,16070.0,16074.0,16068.25,16074.0,16074.0,324
2023-11-23 06:25:00-05:00,16074.25,16077.5,16074.0,16076.75,16076.75,333
2023-11-23 06:30:00-05:00,16076.75,16077.25,16073.75,16075.0,16075.0,218
2023-11-23 06:35:00-05:00,16075.0,16075.25,16073.0,16074.75,16074.75,146
2023-11-23 06:40:00-05:00,16075.0,16077.25,16073.75,16074.0,16074.0,255
2023-11-23 06:45:00-05:00,16074.25,16076.5,16070.25,16070.75,16070.75,292
2023-11-23 06:50:00-05:00,16071.0,16072.5,16070.25,16071.0,16071.0,140
2023-11-23 06:55:00-05:00,16071.0,16073.25,16070.5,16072.0,16072.0,146
2023-11-23 07:00:00-05:00,16072.25,16072.25,16068.25,16069.5,16069.5,196
2023-11-23 07:05:00-05:00,16069.0,16073.25,16068.0,16072.25,16072.25,228
2023-11-23 07:10:00-05:00,16072.25,16073.75,16067.5,16069.5,16069.5,251
2023-11-23 07:15:00-05:00,16069.25,16074.5,16069.25,16072.5,16072.5,272
2023-11-23 07:20:00-05:00,16073.0,16077.75,16072.25,16077.5,16077.5,372
2023-11-23 07:25:00-05:00,16077.5,16077.5,16071.5,16071.5,16071.5,224
2023-11-23 07:30:00-05:00,16071.5,16071.75,16068.25,16069.25,16069.25,262
2023-11-23 07:35:00-05:00,16069.5,16070.0,16066.0,16066.5,16066.5,305
2023-11-23 07:40:00-05:00,16066.5,16067.0,16062.25,16063.25,16063.25,394
2023-11-23 07:45:00-05:00,16063.0,16066.75,16063.0,16066.0,16066.0,339
2023-11-23 07:50:00-05:00,16066.5,16066.75,16062.25,16064.0,16064.0,203
2023-11-23 07:55:00-05:00,16063.5,16063.5,16058.0,16060.0,16060.0,503
2023-11-23 08:00:00-05:00,16060.5,16061.0,16058.0,16058.75,16058.75,209
2023-11-23 08:05:00-05:00,16058.5,16061.25,16057.75,16060.25,16060.25,281
2023-11-23 08:10:00-05:00,16059.0,16062.5,16057.5,16061.5,16061.5,248
2023-11-23 08:15:00-05:00,16061.5,16064.25,16060.75,16064.25,16064.25,213
2023-11-23 08:20:00-05:00,16064.0,16066.75,16057.75,16060.0,16060.0,551
2023-11-23 08:25:00-05:00,16059.75,16062.5,16059.25,16059.5,16059.5,235
2023-11-23 08:30:00-05:00,16059.25,16062.0,16057.0,16061.25,16061.25,323
2023-11-23 08:35:00-05:00,16061.5,16063.0,16060.25,16062.25,16062.25,150
2023-11-23 08:40:00-05:00,16062.25,16066.5,16062.25,16066.5,16066.5,347
2023-11-23 08:45:00-05:00,16066.25,16068.0,16065.25,16066.75,16066.75,204
2023-11-23 08:50:00-05:00,16067.0,16067.25,16064.0,16066.25,16066.25,191
2023-11-23 08:55:00-05:00,16066.25,16068.0,16065.25,16067.25,16067.25,247
2023-11-23 09:00:00-05:00,16067.75,16071.25,16067.25,16070.75,16070.75,658
2023-11-23 09:05:00-05:00,16070.5,16071.75,16063.5,16064.25,16064.25,750
2023-11-23 09:10:00-05:00,16064.25,16066.5,16062.5,16065.5,16065.5,586
2023-11-23 09:15:00-05:00,16065.5,16065.5,16062.25,16064.5,16064.5,349
2023-11-23 09:20:00-05:00,16064.25,16064.5,16061.0,16061.75,16061.75,376
2023-11-23 09:25:00-05:00,16062.25,16063.75,16060.5,16063.5,16063.5,360
2023-11-23 09:30:00-05:00,16063.0,16063.75,16056.0,16058.5,16058.5,1484
2023-11-23 09:35:00-05:00,16059.0,16064.5,16055.0,16064.5,16064.5,1147
2023-11-23 09:40:00-05:00,16064.0,16069.25,16061.5,16063.75,16063.75,1654
2023-11-23 09:45:00-05:00,16064.0,16064.25,16060.0,16061.5,16061.5,616
2023-11-23 09:50:00-05:00,16061.5,16065.75,16056.0,16058.0,16058.0,988
2023-11-23 09:55:00-05:00,16057.75,16059.75,16054.75,16056.0,16056.0,946
2023-11-23 10:00:00-05:00,16056.75,16058.5,16054.0,16054.0,16054.0,645
2023-11-23 10:05:00-05:00,16054.5,16058.5,16051.5,16058.0,16058.0,1057
2023-11-23 10:10:00-05:00,16058.25,16061.25,16056.5,16057.25,16057.25,765
2023-11-23 10:15:00-05:00,16057.25,16059.5,16054.25,16059.5,16059.5,739
2023-11-23 10:20:00-05:00,16059.75,16061.25,16058.5,16059.5,16059.5,671
2023-11-23 10:25:00-05:00,16059.75,16060.25,16057.25,16058.0,16058.0,424
2023-11-23 10:30:00-05:00,16058.5,16061.0,16057.25,16059.75,16059.75,520
2023-11-23 10:35:00-05:00,16059.75,16063.5,16059.75,16062.75,16062.75,672
2023-11-23 10:40:00-05:00,16063.0,16066.75,16063.0,16066.0,16066.0,872
2023-11-23 10:45:00-05:00,16065.75,16068.75,16065.5,16068.5,16068.5,723
2023-11-23 10:50:00-05:00,16068.75,16069.75,16068.5,16069.25,16069.25,536
2023-11-23 10:55:00-05:00,16069.5,16074.75,16069.5,16073.5,16073.5,949
2023-11-23 11:00:00-05:00,16073.25,16074.25,16068.5,16068.5,16068.5,764
2023-11-23 11:05:00-05:00,16068.75,16068.75,16064.25,16064.75,16064.75,640
2023-11-23 11:10:00-05:00,16064.75,16067.0,16064.25,16066.25,16066.25,460
2023-11-23 11:15:00-05:00,16066.0,16066.5,16064.0,16064.75,16064.75,429
2023-11-23 11:20:00-05:00,16065.25,16067.5,16064.75,16066.25,16066.25,439
2023-11-23 11:25:00-05:00,16066.25,16068.25,16066.0,16068.0,16068.0,420
2023-11-23 11:30:00-05:00,16068.25,16071.75,16067.25,16071.0,16071.0,523
2023-11-23 11:35:00-05:00,16070.75,16072.0,16069.0,16069.5,16069.5,378
2023-11-23 11:40:00-05:00,16069.75,16071.0,16069.0,16069.75,16069.75,214
2023-11-23 11:45:00-05:00,16069.5,16070.0,16067.25,16067.75,16067.75,287
2023-11-23 11:50:00-05:00,16067.75,16068.75,16064.0,16064.25,16064.25,368
2023-11-23 11:55:00-05:00,16064.0,16064.5,16062.25,16062.75,16062.75,386
2023-11-23 12:00:00-05:00,16062.75,16063.25,16061.25,16062.0,16062.0,386
2023-11-23 12:05:00-05:00,16062.25,16063.75,16062.25,16062.25,16062.25,186
2023-11-23 12:10:00-05:00,16062.0,16063.5,16062.0,16062.5,16062.5,163
2023-11-23 12:15:00-05:00,16062.25,16063.5,16061.5,16062.75,16062.75,214
2023-11-23 12:20:00-05:00,16063.0,16065.0,16062.5,16063.0,16063.0,392
2023-11-23 12:25:00-05:00,16063.0,16063.5,16061.5,16062.0,16062.0,378
2023-11-23 12:30:00-05:00,16062.25,16064.25,16061.75,16064.0,16064.0,266
2023-11-23 12:35:00-05:00,16064.0,16066.5,16064.0,16066.0,16066.0,263
2023-11-23 12:40:00-05:00,16066.25,16066.25,16063.0,16063.75,16063.75,203
2023-11-23 12:45:00-05:00,16064.0,16066.25,16063.25,16064.75,16064.75,180
2023-11-23 12:50:00-05:00,16064.25,16066.5,16063.25,16063.5,16063.5,190
2023-11-23 12:55:00-05:00,16063.5,16063.75,16058.5,16062.5,16062.5,335
2023-11-23 18:00:00-05:00,16062.5,16077.0,16062.5,16067.5,16067.5,551
2023-11-23 18:05:00-05:00,16067.0,16067.75,16061.25,16061.75,16061.75,192
2023-11-23 18:10:00-05:00,16062.25,16064.0,16060.75,16063.5,16063.5,152
2023-11-23 18:15:00-05:00,16063.0,16065.75,16062.0,16065.5,16065.5,178
2023-11-23 18:20:00-05:00,16066.0,16066.5,16063.75,16064.5,16064.5,127
2023-11-23 18:25:00-05:00,16064.75,16065.75,16063.75,16064.5,16064.5,54
2023-11-23 18:30:00-05:00,16065.0,16065.0,16060.0,16060.5,16060.5,145
2023-11-23 18:35:00-05:00,16060.25,16061.5,16059.5,16060.5,16060.5,83
2023-11-23 18:40:00-05:00,16060.5,16062.25,16060.25,16062.0,16062.0,77
2023-11-23 18:45:00-05:00,16062.25,16064.0,16060.5,16063.5,16063.5,126
2023-11-23 18:50:00-05:00,16064.0,16066.0,16061.75,16063.0,16063.0,147
2023-11-23 18:55:00-05:00,16063.5,16065.75,16063.25,16065.0,16065.0,52
2023-11-23 19:00:00-05:00,16064.5,16064.75,16059.75,16061.25,16061.25,268
2023-11-23 19:05:00-05:00,16060.75,16062.75,16059.75,16060.75,16060.75,165
2023-11-23 19:10:00-05:00,16060.5,16064.0,16060.25,16063.25,16063.25,175
2023-11-23 19:15:00-05:00,16063.5,16066.25,16063.0,16065.25,16065.25,221
2023-11-23 19:20:00-05:00,16065.0,16066.5,16064.5,16066.0,16066.0,82
2023-11-23 19:25:00-05:00,16066.0,16069.5,16065.5,16068.75,16068.75,221
2023-11-23 19:30:00-05:00,16068.5,16069.5,16066.25,16066.5,16066.5,187
2023-11-23 19:35:00-05:00,16066.75,16067.25,16064.75,16066.25,16066.25,116
2023-11-23 19:40:00-05:00,16065.75,16066.0,16063.0,16063.5,16063.5,123
2023-11-23 19:45:00-05:00,16063.5,16065.5,16063.5,16064.75,16064.75,74
2023-11-23 19:50:00-05:00,16065.25,16070.75,16065.25,16070.5,16070.5,226
2023-11-23 19:55:00-05:00,16070.25,16070.5,16068.0,16069.25,16069.25,172
2023-11-23 20:00:00-05:00,16069.0,16070.25,16066.75,16069.5,16069.5,206
2023-11-23 20:05:00-05:00,16069.75,16069.75,16067.25,16068.0,16068.0,102
2023-11-23 20:10:00-05:00,16067.75,16070.0,16067.5,16068.25,16068.25,161
2023-11-23 20:15:00-05:00,16068.0,16068.5,16063.25,16065.5,16065.5,331
2023-11-23 20:20:00-05:00,16065.5,16066.5,16061.5,16062.25,16062.25,240
2023-11-23 20:25:00-05:00,16062.0,16063.5,16059.75,16060.25,16060.25,279
2023-11-23 20:30:00-05:00,16060.0,16062.5,16058.5,16061.75,16061.75,273
2023-11-23 20:35:00-05:00,16061.75,16064.75,16061.5,16064.0,16064.0,182
2023-11-23 20:40:00-05:00,16064.25,16065.75,16062.75,16064.75,16064.75,170
2023-11-23 20:45:00-05:00,16064.25,16067.0,16064.25,16066.5,16066.5,189
2023-11-23 20:50:00-05:00,16066.25,16066.75,16065.0,16066.0,16066.0,137
2023-11-23 20:55:00-05:00,16066.0,16067.5,16064.75,16066.25,16066.25,122
2023-11-23 21:00:00-05:00,16066.5,16066.75,16061.75,16062.25,16062.25,258
2023-11-23 21:05:00-05:00,16062.25,16062.5,16057.25,16061.25,16061.25,367
2023-11-23 21:10:00-05:00,16061.5,16064.25,16061.25,16063.75,16063.75,145
2023-11-23 21:15:00-05:00,16063.25,16064.75,16063.0,16063.5,16063.5,134
2023-11-23 21:20:00-05:00,16063.5,16063.75,16061.5,16062.75,16062.75,148
2023-11-23 21:25:00-05:00,16062.75,16064.75,16062.25,16062.5,16062.5,169
2023-11-23 21:30:00-05:00,16062.25,16063.5,16062.0,16062.5,16062.5,122
2023-11-23 21:35:00-05:00,16062.25,16062.25,16059.5,16061.25,16061.25,264
2023-11-23 21:40:00-05:00,16061.0,16063.0,16060.75,16062.25,16062.25,190
2023-11-23 21:45:00-05:00,16062.0,16064.25,16061.5,16063.75,16063.75,177
2023-11-23 21:50:00-05:00,16063.5,16067.75,16063.5,16067.0,16067.0,507
2023-11-23 21:55:00-05:00,16067.25,16068.0,16065.75,16065.75,16065.75,103
2023-11-23 22:00:00-05:00,16066.0,16068.75,16065.5,16066.0,16066.0,234
2023-11-23 22:05:00-05:00,16066.5,16068.0,16065.75,16066.5,16066.5,155
2023-11-23 22:10:00-05:00,16065.75,16065.75,16063.0,16063.0,16063.0,349
