Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-22 00:00:00-05:00,17552.0,17553.25,17549.25,17551.5,17551.5,179
2024-01-22 00:05:00-05:00,17550.5,17553.5,17548.0,17552.75,17552.75,262
2024-01-22 00:10:00-05:00,17553.0,17554.5,17551.0,17553.75,17553.75,184
2024-01-22 00:15:00-05:00,17554.0,17554.0,17550.75,17550.75,17550.75,149
2024-01-22 00:20:00-05:00,17550.75,17552.5,17550.0,17552.5,17552.5,170
2024-01-22 00:25:00-05:00,17553.25,17553.25,17545.0,17545.5,17545.5,320
2024-01-22 00:30:00-05:00,17545.75,17549.25,17543.75,17549.25,17549.25,293
2024-01-22 00:35:00-05:00,17548.75,17549.75,17542.25,17543.0,17543.0,458
2024-01-22 00:40:00-05:00,17542.75,17545.5,17542.5,17543.75,17543.75,175
2024-01-22 00:45:00-05:00,17543.25,17544.0,17540.75,17541.5,17541.5,177
2024-01-22 00:50:00-05:00,17541.5,17541.5,17535.25,17537.0,17537.0,447
2024-01-22 00:55:00-05:00,17537.25,17537.25,17530.0,17535.5,17535.5,672
2024-01-22 01:00:00-05:00,17535.5,17546.25,17534.75,17545.5,17545.5,726
2024-01-22 01:05:00-05:00,17545.5,17548.0,17542.25,17545.75,17545.75,489
2024-01-22 01:10:00-05:00,17545.75,17547.25,17545.0,17546.75,17546.75,230
2024-01-22 01:15:00-05:00,17546.5,17549.75,17542.0,17543.5,17543.5,376
2024-01-22 01:20:00-05:00,17543.75,17544.0,17536.5,17538.0,17538.0,343
2024-01-22 01:25:00-05:00,17538.5,17540.0,17534.0,17537.25,17537.25,399
2024-01-22 01:30:00-05:00,17537.25,17541.0,17536.25,17541.0,17541.0,319
2024-01-22 01:35:00-05:00,17541.5,17543.0,17539.0,17539.5,17539.5,225
2024-01-22 01:40:00-05:00,17539.5,17540.75,17533.75,17537.75,17537.75,379
2024-01-22 01:45:00-05:00,17537.0,17544.75,17536.75,17543.25,17543.25,373
2024-01-22 01:50:00-05:00,17542.25,17543.5,17539.25,17543.5,17543.5,330
2024-01-22 01:55:00-05:00,17543.25,17548.25,17542.25,17543.25,17543.25,449
2024-01-22 02:00:00-05:00,17543.0,17544.0,17533.0,17536.75,17536.75,654
2024-01-22 02:05:00-05:00,17537.0,17540.25,17533.0,17533.75,17533.75,276
2024-01-22 02:10:00-05:00,17534.25,17549.75,17532.75,17549.5,17549.5,767
2024-01-22 02:15:00-05:00,17549.75,17559.0,17548.25,17556.5,17556.5,1096
2024-01-22 02:20:00-05:00,17556.25,17559.75,17554.0,17556.75,17556.75,541
2024-01-22 02:25:00-05:00,17556.25,17560.25,17552.5,17556.5,17556.5,593
2024-01-22 02:30:00-05:00,17556.5,17559.25,17546.25,17546.75,17546.75,709
2024-01-22 02:35:00-05:00,17546.75,17550.25,17535.0,17538.25,17538.25,1225
2024-01-22 02:40:00-05:00,17538.0,17546.0,17537.25,17545.5,17545.5,716
2024-01-22 02:45:00-05:00,17545.25,17548.5,17541.0,17542.75,17542.75,723
2024-01-22 02:50:00-05:00,17542.25,17542.5,17534.25,17535.5,17535.5,675
2024-01-22 02:55:00-05:00,17535.25,17544.25,17535.25,17538.0,17538.0,623
2024-01-22 03:00:00-05:00,17537.0,17542.25,17533.0,17541.0,17541.0,1195
2024-01-22 03:05:00-05:00,17541.25,17541.25,17521.5,17523.25,17523.25,1266
2024-01-22 03:10:00-05:00,17523.5,17535.0,17523.5,17528.5,17528.5,819
2024-01-22 03:15:00-05:00,17528.0,17538.0,17525.5,17531.5,17531.5,880
2024-01-22 03:20:00-05:00,17532.0,17536.75,17530.5,17535.75,17535.75,592
2024-01-22 03:25:00-05:00,17536.25,17536.25,17524.25,17526.25,17526.25,573
2024-01-22 03:30:00-05:00,17526.75,17531.0,17520.0,17520.0,17520.0,875
2024-01-22 03:35:00-05:00,17521.0,17525.25,17518.5,17521.5,17521.5,664
2024-01-22 03:40:00-05:00,17521.75,17531.0,17518.75,17525.75,17525.75,821
2024-01-22 03:45:00-05:00,17526.25,17528.75,17521.75,17527.0,17527.0,773
2024-01-22 03:50:00-05:00,17527.25,17530.5,17525.5,17529.75,17529.75,347
2024-01-22 03:55:00-05:00,17529.25,17540.5,17527.25,17539.5,17539.5,741
2024-01-22 04:00:00-05:00,17539.75,17544.75,17534.0,17536.75,17536.75,1179
