Datetime,Open,High,Low,Close,Adj Close,Volume
2024-01-12 00:00:00-05:00,16946.25,16946.25,16946.25,16946.25,16946.25,0
2024-01-12 00:05:00-05:00,16946.25,16952.5,16946.25,16951.0,16951.0,181
2024-01-12 00:10:00-05:00,16951.5,16956.0,16946.75,16947.0,16947.0,397
2024-01-12 00:15:00-05:00,16947.25,16953.0,16946.75,16949.75,16949.75,193
2024-01-12 00:20:00-05:00,16950.25,16950.75,16946.25,16949.75,16949.75,178
2024-01-12 00:25:00-05:00,16950.0,16952.75,16949.5,16952.25,16952.25,118
2024-01-12 00:30:00-05:00,16952.75,16954.25,16950.75,16952.5,16952.5,274
2024-01-12 00:35:00-05:00,16952.5,16954.75,16951.25,16951.25,16951.25,86
2024-01-12 00:40:00-05:00,16951.25,16951.25,16944.5,16944.75,16944.75,247
2024-01-12 00:45:00-05:00,16945.0,16948.75,16943.25,16947.5,16947.5,215
2024-01-12 00:50:00-05:00,16947.0,16949.25,16945.75,16948.5,16948.5,98
2024-01-12 00:55:00-05:00,16947.75,16949.0,16942.25,16943.75,16943.75,191
2024-01-12 01:00:00-05:00,16943.75,16946.5,16940.75,16945.75,16945.75,277
2024-01-12 01:05:00-05:00,16945.25,16948.25,16942.5,16944.75,16944.75,212
2024-01-12 01:10:00-05:00,16946.0,16948.0,16943.25,16947.25,16947.25,162
2024-01-12 01:15:00-05:00,16947.75,16949.0,16947.0,16948.5,16948.5,91
2024-01-12 01:20:00-05:00,16949.0,16952.25,16948.5,16951.25,16951.25,195
2024-01-12 01:25:00-05:00,16951.75,16951.75,16948.25,16950.5,16950.5,93
2024-01-12 01:30:00-05:00,16950.0,16953.0,16949.75,16951.5,16951.5,138
2024-01-12 01:35:00-05:00,16951.0,16951.0,16945.0,16946.0,16946.0,220
2024-01-12 01:40:00-05:00,16945.75,16953.0,16944.0,16951.0,16951.0,346
2024-01-12 01:45:00-05:00,16951.25,16951.5,16946.25,16950.5,16950.5,113
2024-01-12 01:50:00-05:00,16950.25,16955.5,16949.5,16954.0,16954.0,290
2024-01-12 01:55:00-05:00,16954.0,16959.0,16952.75,16958.0,16958.0,194
2024-01-12 02:00:00-05:00,16958.5,16961.75,16941.5,16941.75,16941.75,687
2024-01-12 02:05:00-05:00,16942.75,16950.25,16938.0,16940.25,16940.25,670
2024-01-12 02:10:00-05:00,16940.75,16945.0,16938.25,16941.5,16941.5,447
2024-01-12 02:15:00-05:00,16941.0,16952.0,16940.25,16950.0,16950.0,484
2024-01-12 02:20:00-05:00,16950.5,16953.25,16940.5,16944.75,16944.75,687
2024-01-12 02:25:00-05:00,16944.5,16945.5,16936.25,16937.5,16937.5,441
2024-01-12 02:30:00-05:00,16938.25,16941.75,16933.25,16934.0,16934.0,508
2024-01-12 02:35:00-05:00,16934.0,16935.5,16927.5,16928.25,16928.25,590
2024-01-12 02:40:00-05:00,16928.25,16930.25,16923.0,16923.0,16923.0,614
2024-01-12 02:45:00-05:00,16923.75,16926.75,16917.5,16918.0,16918.0,762
2024-01-12 02:50:00-05:00,16917.75,16923.5,16915.25,16922.25,16922.25,457
2024-01-12 02:55:00-05:00,16922.5,16925.5,16919.0,16921.25,16921.25,486
2024-01-12 03:00:00-05:00,16920.75,16928.25,16917.0,16924.25,16924.25,1341
2024-01-12 03:05:00-05:00,16923.5,16945.75,16923.5,16944.0,16944.0,1220
2024-01-12 03:10:00-05:00,16943.25,16949.25,16942.0,16949.25,16949.25,582
2024-01-12 03:15:00-05:00,16948.5,16953.0,16944.75,16949.5,16949.5,746
2024-01-12 03:20:00-05:00,16949.0,16960.25,16942.75,16960.25,16960.25,967
2024-01-12 03:25:00-05:00,16960.5,16964.5,16956.5,16959.5,16959.5,772
2024-01-12 03:30:00-05:00,16960.25,16961.5,16954.75,16955.25,16955.25,121
2024-01-12 03:40:00-05:00,16954.5,16959.5,16947.5,16951.5,16951.5,2568
2024-01-12 03:45:00-05:00,16950.5,16954.0,16940.0,16942.75,16942.75,630
2024-01-12 03:50:00-05:00,16943.0,16960.5,16942.0,16956.75,16956.75,632
2024-01-12 03:55:00-05:00,16956.0,16964.0,16952.0,16963.0,16963.0,434
2024-01-12 04:00:00-05:00,16963.0,16964.5,16954.5,16961.25,16961.25,711
2024-01-12 04:05:00-05:00,16962.25,16969.75,16957.5,16966.5,16966.5,607
2024-01-12 04:10:00-05:00,16966.5,16977.75,16963.75,16974.0,16974.0,820
2024-01-12 04:15:00-05:00,16973.75,16977.5,16962.75,16963.25,16963.25,538
2024-01-12 04:20:00-05:00,16963.0,16963.5,16946.75,16947.5,16947.5,640
2024-01-12 04:25:00-05:00,16947.75,16954.5,16943.5,16951.25,16951.25,609
2024-01-12 04:30:00-05:00,16952.25,16965.0,16952.0,16959.25,16959.25,570
2024-01-12 04:35:00-05:00,16958.75,16963.75,16943.5,16945.25,16945.25,811
2024-01-12 04:40:00-05:00,16945.25,16948.75,16939.75,16947.25,16947.25,688
2024-01-12 04:45:00-05:00,16946.75,16948.5,16932.0,16940.0,16940.0,744
2024-01-12 04:50:00-05:00,16940.5,16945.75,16930.75,16932.5,16932.5,490
2024-01-12 04:55:00-05:00,16932.75,16935.0,16925.25,16927.5,16927.5,430
2024-01-12 05:00:00-05:00,16927.0,16937.0,16926.25,16934.0,16934.0,511
2024-01-12 05:05:00-05:00,16934.75,16936.5,16922.25,16932.75,16932.75,493
2024-01-12 05:10:00-05:00,16932.5,16940.5,16930.75,16933.0,16933.0,401
2024-01-12 05:15:00-05:00,16933.25,16938.25,16928.25,16937.75,16937.75,312
2024-01-12 05:20:00-05:00,16938.0,16945.0,16938.0,16940.0,16940.0,510
2024-01-12 05:25:00-05:00,16941.25,16947.0,16941.0,16943.25,16943.25,353
2024-01-12 05:30:00-05:00,16942.75,16945.0,16934.75,16942.75,16942.75,399
2024-01-12 05:35:00-05:00,16944.0,16944.5,16936.0,16937.25,16937.25,258
2024-01-12 05:40:00-05:00,16938.25,16938.25,16928.25,16928.75,16928.75,470
2024-01-12 05:45:00-05:00,16929.0,16931.0,16918.5,16919.5,16919.5,546
2024-01-12 05:50:00-05:00,16920.0,16923.5,16913.25,16916.75,16916.75,660
2024-01-12 05:55:00-05:00,16917.0,16929.25,16915.75,16923.5,16923.5,1376
2024-01-12 06:00:00-05:00,16924.0,16934.75,16920.25,16928.75,16928.75,758
2024-01-12 06:05:00-05:00,16928.25,16930.25,16916.5,16919.5,16919.5,467
2024-01-12 06:10:00-05:00,16920.0,16933.0,16918.0,16921.25,16921.25,966
2024-01-12 06:15:00-05:00,16922.0,16926.5,16912.0,16913.0,16913.0,682
2024-01-12 06:20:00-05:00,16913.25,16919.75,16906.25,16915.0,16915.0,913
2024-01-12 06:25:00-05:00,16915.5,16922.25,16912.5,16920.25,16920.25,543
2024-01-12 06:30:00-05:00,16921.0,16921.75,16915.0,16916.5,16916.5,501
2024-01-12 06:35:00-05:00,16916.5,16919.5,16908.25,16909.75,16909.75,752
2024-01-12 06:40:00-05:00,16909.5,16909.75,16895.75,16897.5,16897.5,1754
2024-01-12 06:45:00-05:00,16897.5,16901.25,16866.5,16873.5,16873.5,3448
2024-01-12 06:50:00-05:00,16874.0,16887.75,16873.25,16886.0,16886.0,2213
2024-01-12 06:55:00-05:00,16885.0,16897.5,16881.5,16896.0,16896.0,2193
2024-01-12 07:00:00-05:00,16895.5,16904.25,16895.0,16900.5,16900.5,1832
2024-01-12 07:05:00-05:00,16900.5,16905.5,16891.25,16898.25,16898.25,1298
2024-01-12 07:10:00-05:00,16899.0,16907.75,16897.0,16902.25,16902.25,695
2024-01-12 07:15:00-05:00,16902.0,16905.0,16893.5,16893.75,16893.75,891
2024-01-12 07:20:00-05:00,16893.25,16906.5,16887.25,16906.5,16906.5,1257
2024-01-12 07:25:00-05:00,16905.75,16913.25,16905.25,16907.25,16907.25,841
2024-01-12 07:30:00-05:00,16908.0,16921.75,16908.0,16916.5,16916.5,1297
2024-01-12 07:35:00-05:00,16916.5,16921.75,16912.25,16919.25,16919.25,702
2024-01-12 07:40:00-05:00,16919.0,16922.75,16917.0,16917.75,16917.75,482
2024-01-12 07:45:00-05:00,16917.5,16922.5,16906.5,16913.75,16913.75,970
2024-01-12 07:50:00-05:00,16913.5,16922.25,16905.5,16917.5,16917.5,1177
2024-01-12 07:55:00-05:00,16917.25,16919.25,16906.25,16908.5,16908.5,1012
2024-01-12 08:00:00-05:00,16908.5,16928.5,16898.25,16923.25,16923.25,2554
2024-01-12 08:05:00-05:00,16923.25,16926.5,16907.75,16909.0,16909.0,1264
2024-01-12 08:10:00-05:00,16909.0,16912.75,16898.25,16907.75,16907.75,1768
2024-01-12 08:15:00-05:00,16907.25,16914.0,16898.5,16902.0,16902.0,1101
2024-01-12 08:20:00-05:00,16901.0,16901.0,16895.25,16898.0,16898.0,1067
2024-01-12 08:25:00-05:00,16897.75,16910.0,16896.25,16909.5,16909.5,851
2024-01-12 08:30:00-05:00,16907.25,16971.75,16907.25,16966.75,16966.75,8388
2024-01-12 08:35:00-05:00,16965.75,16979.25,16960.0,16969.75,16969.75,4637
2024-01-12 08:40:00-05:00,16969.0,16973.5,16952.0,16954.75,16954.75,3298
