Date,Open,High,Low,Close,Adj Close,Volume
2011-08-01,2386.0,2395.0,2320.75,2346.0,2346.0,356651
2011-08-02,2347.25,2355.25,2285.75,2288.25,2288.25,340611
2011-08-03,2290.0,2314.5,2253.0,2302.5,2302.5,448373
2011-08-04,2303.75,2319.5,2195.0,2209.5,2209.5,536231
2011-08-05,2213.75,2239.25,2128.75,2187.0,2187.0,683266
2011-08-08,2145.0,2170.75,2031.5,2038.0,2038.0,731047
2011-08-09,2043.0,2161.25,1972.25,2155.0,2155.0,715540
2011-08-10,2154.0,2168.25,2065.75,2085.0,2085.0,543270
2011-08-11,2082.75,2184.5,2057.5,2158.0,2158.0,421381
2011-08-12,2158.0,2192.5,2114.0,2177.5,2177.5,292340
2011-08-15,2183.75,2211.5,2176.5,2206.5,2206.5,224281
2011-08-16,2204.5,2211.25,2163.5,2199.0,2199.0,294934
2011-08-17,2198.0,2214.0,2157.25,2175.25,2175.25,273534
2011-08-18,2175.75,2175.75,2053.0,2082.0,2082.0,444399
2011-08-19,2084.75,2102.0,2033.75,2041.0,2041.0,374568
2011-08-22,2041.0,2085.5,2022.25,2044.0,2044.0,254177
2011-08-23,2046.75,2129.25,2037.0,2124.0,2124.0,273713
2011-08-24,2124.0,2147.5,2096.25,2139.0,2139.0,270378
2011-08-25,2138.75,2152.0,2101.0,2111.0,2111.0,308466
2011-08-26,2111.0,2169.0,2080.75,2164.0,2164.0,344089
2011-08-29,2164.0,2225.0,2158.0,2220.0,2220.0,198317
2011-08-30,2219.5,2249.5,2201.25,2227.0,2227.0,254838
2011-08-31,2226.0,2268.5,2221.25,2240.75,2240.75,285780
2011-09-01,2243.5,2263.75,2215.5,2217.25,2217.25,262316
2011-09-02,2217.0,2221.75,2155.75,2164.75,2164.75,271645
2011-09-06,2159.5,2171.25,2108.25,2165.25,2165.25,341285
2011-09-07,2165.5,2224.5,2164.75,2222.0,2222.0,252548
2011-09-08,2223.0,2244.0,2205.25,2216.75,2216.75,254052
2011-09-09,2216.0,2227.75,2149.75,2169.0,2169.0,143421
2011-09-12,2159.75,2198.75,2122.0,2195.0,2195.0,125382
2011-09-13,2194.75,2225.75,2166.75,2220.75,2220.75,114565
2011-09-14,2221.0,2278.25,2191.75,2252.0,2252.0,94261
2011-09-15,2252.0,2292.5,2245.0,2290.0,2290.0,68386
2011-09-16,2290.25,2298.5,2275.5,2292.7900390625,2292.7900390625,313377
2011-09-19,2288.0,2314.5,2254.25,2301.0,2301.0,317744
2011-09-20,2298.75,2332.5,2283.75,2296.5,2296.5,325787
2011-09-21,2297.0,2318.0,2244.25,2245.5,2245.5,353504
2011-09-22,2245.75,2249.5,2144.5,2174.5,2174.5,581136
2011-09-23,2177.75,2210.25,2134.0,2202.0,2202.0,398446
2011-09-26,2190.5,2232.5,2162.25,2226.0,2226.0,390098
2011-09-27,2226.5,2285.25,2221.25,2254.0,2254.0,351571
2011-09-28,2252.25,2275.75,2212.0,2218.5,2218.5,325688
2011-09-29,2217.25,2259.75,2152.5,2189.5,2189.5,405111
2011-09-30,2193.0,2198.5,2122.25,2134.5,2134.5,386656
2011-10-03,2126.5,2148.0,2062.75,2065.25,2065.25,453776
2011-10-04,2067.25,2126.75,2035.75,2113.5,2113.5,537716
2011-10-05,2112.75,2182.0,2099.25,2167.5,2167.5,402321
2011-10-06,2167.25,2213.75,2148.5,2204.75,2204.75,386531
2011-10-07,2204.5,2227.0,2183.75,2201.75,2201.75,354155
2011-10-10,2206.0,2277.25,2203.0,2276.75,2276.75,223258
2011-10-11,2275.25,2296.25,2262.25,2288.5,2288.5,243144
2011-10-12,2287.0,2329.0,2274.5,2296.5,2296.5,304865
2011-10-13,2299.75,2336.25,2289.0,2326.0,2326.0,315723
2011-10-14,2326.25,2369.0,2320.25,2367.25,2367.25,274440
2011-10-17,2367.25,2388.5,2317.0,2321.0,2321.0,314777
2011-10-18,2321.0,2371.5,2304.75,2363.75,2363.75,381902
2011-10-19,2365.25,2368.25,2305.75,2318.0,2318.0,332866
2011-10-20,2316.25,2332.75,2268.5,2301.0,2301.0,351193
2011-10-21,2297.0,2345.5,2296.0,2334.25,2334.25,259719
2011-10-24,2326.75,2385.75,2320.25,2374.75,2374.75,241760
2011-10-25,2375.0,2386.75,2316.0,2321.75,2321.75,325017
2011-10-26,2323.25,2350.25,2286.75,2326.5,2326.5,322352
2011-10-27,2329.75,2408.75,2329.0,2393.75,2393.75,329377
2011-10-28,2393.75,2401.75,2378.5,2396.5,2396.5,213787
2011-10-31,2397.75,2398.0,2350.5,2356.0,2356.0,243862
2011-11-01,2353.25,2355.75,2282.75,2303.5,2303.5,445641
2011-11-02,2303.0,2329.75,2293.25,2314.5,2314.5,285448
2011-11-03,2317.0,2366.5,2279.0,2361.0,2361.0,322415
2011-11-04,2362.0,2364.5,2327.0,2351.0,2351.0,235043
2011-11-07,2351.0,2371.5,2319.5,2369.75,2369.75,245858
2011-11-08,2369.0,2399.5,2355.25,2394.5,2394.5,251312
2011-11-09,2394.75,2397.5,2302.5,2311.0,2311.0,337138
2011-11-10,2312.25,2344.0,2286.5,2303.5,2303.5,301449
2011-11-11,2308.5,2360.25,2301.5,2350.25,2350.25,187760
2011-11-14,2355.0,2366.5,2329.75,2343.0,2343.0,184831
2011-11-15,2343.25,2374.25,2310.0,2359.75,2359.75,257276
2011-11-16,2361.5,2371.5,2312.25,2313.75,2313.75,285487
2011-11-17,2314.25,2332.75,2256.0,2268.25,2268.25,369831
2011-11-18,2270.0,2290.0,2249.0,2249.75,2249.75,257930
2011-11-21,2244.0,2244.0,2187.0,2213.5,2213.5,300992
2011-11-22,2215.25,2226.75,2190.75,2214.25,2214.25,264163
2011-11-23,2214.0,2216.75,2161.0,2161.0,2161.0,252323
2011-11-25,2164.5,2184.5,2135.75,2147.5,2147.5,162261
2011-11-28,2183.0,2228.0,2178.25,2221.0,2221.0,288245
2011-11-29,2221.0,2245.0,2205.25,2212.5,2212.5,272608
2011-11-30,2212.0,2296.5,2196.25,2295.0,2295.0,296698
2011-12-01,2293.25,2315.5,2284.0,2309.25,2309.25,226157
2011-12-02,2309.25,2344.75,2300.75,2303.25,2303.25,201365
2011-12-05,2309.0,2343.75,2309.0,2325.0,2325.0,228283
2011-12-06,2320.0,2341.5,2312.75,2321.5,2321.5,212669
2011-12-07,2322.0,2343.75,2291.5,2321.5,2321.5,265639
2011-12-08,2322.75,2341.0,2277.75,2285.25,2285.25,215994
2011-12-09,2284.25,2327.0,2269.0,2322.0,2322.0,124579
2011-12-12,2321.5,2325.5,2273.25,2294.0,2294.0,95705
2011-12-13,2294.25,2318.0,2258.25,2271.0,2271.0,101723
2011-12-14,2271.0,2279.75,2220.0,2232.25,2232.25,80080
2011-12-15,2231.0,2255.75,2219.5,2227.0,2227.0,39569
2011-12-16,2223.25,2249.0,2223.25,2242.25,2242.25,214925
2011-12-19,2235.0,2251.0,2204.25,2212.5,2212.5,183913
2011-12-20,2214.0,2283.25,2212.25,2266.75,2266.75,227829
2011-12-21,2269.5,2291.25,2217.75,2239.0,2239.0,248778
2011-12-22,2241.0,2264.25,2234.5,2260.75,2260.75,128977
2011-12-23,2262.0,2283.25,2260.25,2278.5,2278.5,72450
2011-12-27,2280.0,2296.5,2275.0,2284.5,2284.5,73764
2011-12-28,2284.5,2292.25,2253.75,2259.5,2259.5,128306
2011-12-29,2262.25,2282.0,2258.25,2277.25,2277.25,100733
2011-12-30,2278.25,2284.5,2270.25,2274.5,2274.5,69032
2012-01-03,2312.5,2328.25,2308.0,2316.0,2316.0,177461
2012-01-04,2316.25,2329.5,2302.5,2328.75,2328.75,142882
2012-01-05,2329.0,2347.5,2309.25,2339.5,2339.5,195109
2012-01-06,2340.25,2358.75,2332.5,2352.25,2352.25,158875
2012-01-09,2353.25,2363.5,2338.5,2346.75,2346.75,152188
2012-01-10,2346.5,2378.25,2346.25,2363.5,2363.5,147334
2012-01-11,2363.25,2373.25,2352.5,2367.0,2367.0,173538
2012-01-12,2367.0,2383.0,2355.75,2378.5,2378.5,160555
2012-01-13,2378.0,2386.75,2348.5,2373.5,2373.5,199235
2012-01-17,2367.25,2401.0,2361.5,2389.75,2389.75,190236
2012-01-18,2390.25,2423.0,2387.75,2420.5,2420.5,214767
2012-01-19,2420.25,2442.5,2418.5,2425.25,2425.25,185083
2012-01-20,2428.0,2437.0,2422.75,2434.75,2434.75,153095
2012-01-23,2430.0,2452.25,2420.75,2435.0,2435.0,165315
2012-01-24,2435.5,2439.75,2419.5,2437.5,2437.5,146667
2012-01-25,2438.0,2469.0,2436.75,2460.5,2460.5,249740
2012-01-26,2460.25,2476.0,2440.75,2453.25,2453.25,186795
2012-01-27,2453.0,2464.5,2444.75,2456.25,2456.25,169927
2012-01-30,2460.0,2465.5,2429.25,2462.0,2462.0,182360
2012-01-31,2462.25,2478.5,2448.75,2464.25,2464.25,271817
2012-02-01,2455.0,2494.25,2453.5,2487.5,2487.5,206687
2012-02-02,2488.5,2500.75,2479.5,2491.5,2491.5,191477
2012-02-03,2492.0,2530.0,2489.75,2523.0,2523.0,168427
2012-02-06,2519.75,2526.25,2510.5,2525.75,2525.75,156417
2012-02-07,2524.75,2534.75,2511.75,2529.25,2529.25,176247
2012-02-08,2528.75,2547.5,2521.0,2544.75,2544.75,198952
2012-02-09,2545.0,2565.0,2535.25,2561.0,2561.0,244811
2012-02-10,2561.25,2561.25,2535.25,2548.5,2548.5,228662
2012-02-13,2556.75,2571.25,2551.75,2567.75,2567.75,165757
2012-02-14,2569.5,2577.5,2553.25,2576.0,2576.0,193336
2012-02-15,2576.5,2600.5,2552.5,2557.5,2557.5,393394
2012-02-16,2556.5,2594.25,2542.75,2593.5,2593.5,313173
2012-02-17,2593.75,2597.5,2572.0,2582.0,2582.0,216108
2012-02-21,2593.75,2601.75,2574.25,2591.0,2591.0,187245
2012-02-22,2590.25,2600.5,2575.25,2578.75,2578.75,186677
2012-02-23,2579.0,2602.0,2569.25,2600.75,2600.75,229551
2012-02-24,2600.25,2609.5,2598.0,2601.5,2601.5,147647
2012-02-27,2602.5,2616.75,2578.75,2608.0,2608.0,209203
2012-02-28,2609.5,2635.0,2607.5,2632.0,2632.0,199721
2012-02-29,2632.25,2645.25,2614.25,2623.0,2623.0,258510
2012-03-01,2623.75,2646.25,2616.5,2643.25,2643.25,257365
2012-03-02,2644.5,2650.0,2632.75,2643.5,2643.5,179764
2012-03-05,2639.75,2645.0,2605.5,2616.0,2616.0,223081
2012-03-06,2615.75,2617.5,2575.0,2589.5,2589.5,285518
2012-03-07,2589.75,2614.5,2588.25,2608.75,2608.75,260566
2012-03-08,2608.0,2644.25,2604.5,2637.75,2637.75,286625
2012-03-09,2637.5,2652.5,2631.5,2648.5,2648.5,126691
2012-03-12,2649.25,2652.5,2635.25,2651.5,2651.5,122352
2012-03-13,2650.5,2700.5,2649.75,2697.75,2697.75,147067
2012-03-14,2697.5,2717.5,2690.25,2706.25,2706.25,86543
2012-03-15,2705.0,2721.25,2701.0,2715.75,2715.75,59061
2012-03-16,2714.5,2724.0,2712.25,2719.75,2719.75,196864
2012-03-19,2708.5,2735.0,2700.25,2727.75,2727.75,229820
2012-03-20,2729.25,2738.0,2707.25,2735.5,2735.5,212356
2012-03-21,2736.25,2748.5,2730.0,2735.25,2735.25,210535
2012-03-22,2734.75,2740.75,2715.5,2731.25,2731.25,233139
2012-03-23,2732.5,2746.5,2710.75,2728.75,2728.75,198235
2012-03-26,2729.75,2778.0,2729.0,2777.0,2777.0,202381
2012-03-27,2775.75,2789.5,2772.0,2775.75,2775.75,179109
2012-03-28,2776.25,2790.25,2750.25,2768.0,2768.0,238252
2012-03-29,2765.25,2773.25,2737.0,2758.25,2758.25,246572
2012-03-30,2759.0,2773.25,2740.25,2750.75,2750.75,209242
2012-04-02,2758.0,2783.75,2743.5,2777.0,2777.0,210984
2012-04-03,2777.0,2791.5,2763.0,2779.0,2779.0,252462
2012-04-04,2780.5,2781.0,2724.75,2736.5,2736.5,273624
2012-04-05,2738.5,2760.75,2722.5,2753.75,2753.75,225937
2012-04-09,2725.75,2748.0,2718.75,2728.5,2728.5,192709
2012-04-10,2728.75,2746.0,2684.25,2697.0,2697.0,383510
2012-04-11,2698.5,2723.75,2697.5,2704.25,2704.25,270038
2012-04-12,2706.25,2740.25,2704.75,2738.75,2738.75,283699
2012-04-13,2738.5,2742.75,2691.0,2693.5,2693.5,293032
2012-04-16,2694.75,2710.0,2656.5,2663.75,2663.75,396998
2012-04-17,2665.0,2728.25,2654.25,2712.75,2712.75,300859
2012-04-18,2713.5,2728.25,2694.5,2694.5,2694.5,285992
2012-04-19,2698.25,2735.0,2671.5,2683.5,2683.5,435456
2012-04-20,2685.75,2708.0,2669.75,2674.25,2674.25,292572
2012-04-23,2671.0,2675.0,2625.0,2650.25,2650.25,318640
2012-04-24,2651.25,2666.0,2624.75,2632.5,2632.5,265558
2012-04-25,2632.5,2706.75,2632.0,2704.5,2704.5,339631
2012-04-26,2704.5,2727.0,2695.0,2720.25,2720.25,206885
2012-04-27,2719.5,2746.0,2708.75,2736.75,2736.75,211998
2012-04-30,2741.0,2744.25,2715.5,2719.25,2719.25,198658
2012-05-01,2719.5,2753.0,2710.5,2718.5,2718.5,180909
2012-05-02,2718.0,2732.0,2702.5,2727.5,2727.5,221305
2012-05-03,2728.0,2738.25,2692.0,2692.0,2692.0,274369
2012-05-04,2695.25,2700.5,2625.25,2625.5,2625.5,320105
2012-05-07,2610.25,2648.25,2586.5,2636.5,2636.5,238011
2012-05-08,2636.75,2641.75,2583.25,2622.75,2622.75,328108
2012-05-09,2624.25,2632.25,2584.25,2619.25,2619.25,373576
2012-05-10,2619.25,2636.5,2601.0,2618.75,2618.75,312502
2012-05-11,2619.25,2640.25,2597.5,2610.75,2610.75,266269
2012-05-14,2602.0,2613.0,2583.5,2585.0,2585.0,245850
2012-05-15,2587.0,2616.25,2574.5,2578.25,2578.25,324953
2012-05-16,2579.0,2596.0,2556.25,2557.5,2557.5,283940
2012-05-17,2559.75,2571.0,2504.75,2504.75,2504.75,348697
2012-05-18,2507.0,2521.75,2468.0,2468.25,2468.25,421401
2012-05-21,2472.5,2546.5,2465.0,2543.5,2543.5,299364
2012-05-22,2544.75,2561.5,2522.25,2535.25,2535.25,293161
2012-05-23,2536.75,2552.25,2497.5,2540.5,2540.5,313137
2012-05-24,2540.75,2556.25,2510.25,2536.25,2536.25,287392
2012-05-25,2536.25,2551.5,2518.25,2524.0,2524.0,186910
2012-05-29,2533.25,2570.0,2531.5,2559.5,2559.5,289944
2012-05-30,2560.0,2561.0,2520.25,2530.75,2530.75,307814
2012-05-31,2531.75,2542.5,2506.0,2524.0,2524.0,307420
2012-06-01,2520.0,2522.0,2454.0,2455.0,2455.0,362792
2012-06-04,2460.0,2480.25,2433.75,2469.0,2469.0,283657
2012-06-05,2471.75,2492.0,2459.5,2488.75,2488.75,209961
2012-06-06,2490.25,2551.75,2487.0,2550.0,2550.0,279489
2012-06-07,2551.0,2570.5,2532.0,2536.25,2536.25,274330
2012-06-08,2536.75,2564.25,2517.75,2562.5,2562.5,131002
2012-06-11,2587.0,2604.0,2513.5,2515.25,2515.25,152735
2012-06-12,2516.75,2551.75,2510.25,2550.25,2550.25,103670
2012-06-13,2549.25,2557.75,2519.5,2528.0,2528.0,78437
2012-06-14,2529.75,2548.25,2515.0,2540.5,2540.5,47893
2012-06-15,2542.0,2554.0,2539.25,2547.5,2547.5,223665
2012-06-18,2580.25,2594.5,2549.25,2587.5,2587.5,215740
2012-06-19,2589.25,2626.0,2585.0,2612.5,2612.5,218312
2012-06-20,2612.0,2628.25,2597.5,2617.25,2617.25,257546
2012-06-21,2618.25,2620.5,2548.5,2551.75,2551.75,289047
2012-06-22,2552.25,2581.75,2548.5,2573.5,2573.5,253677
2012-06-25,2573.75,2577.25,2521.0,2526.5,2526.5,186964
2012-06-26,2528.25,2551.75,2525.25,2548.25,2548.25,194181
2012-06-27,2548.25,2571.5,2542.5,2557.75,2557.75,184611
2012-06-28,2559.0,2564.75,2503.5,2527.75,2527.75,264989
2012-06-29,2528.25,2616.25,2518.75,2609.75,2609.75,252211
2012-07-02,2612.0,2620.25,2599.5,2614.25,2614.25,187657
2012-07-03,2615.0,2642.5,2613.5,2641.5,2641.5,105725
2012-07-05,2641.0,2655.75,2621.0,2642.5,2642.5,219466
2012-07-06,2642.5,2644.75,2590.5,2609.0,2609.0,253562
2012-07-09,2602.5,2615.5,2591.5,2606.0,2606.0,163428
2012-07-10,2606.0,2625.5,2568.5,2578.0,2578.0,250297
2012-07-11,2577.5,2589.25,2543.0,2561.5,2561.5,228325
2012-07-12,2563.5,2569.75,2516.5,2537.75,2537.75,235274
2012-07-13,2537.5,2584.75,2537.5,2577.0,2577.0,187072
2012-07-16,2577.25,2584.5,2561.25,2571.5,2571.5,158595
2012-07-17,2571.75,2594.0,2548.0,2587.0,2587.0,269331
2012-07-18,2587.75,2628.5,2576.75,2620.0,2620.0,244551
2012-07-19,2623.0,2658.0,2623.0,2652.25,2652.25,254512
2012-07-20,2653.5,2657.5,2612.75,2613.25,2613.25,237989
2012-07-23,2609.0,2613.0,2543.25,2579.25,2579.25,276430
2012-07-24,2579.25,2590.0,2545.0,2548.5,2548.5,282945
2012-07-25,2555.0,2560.75,2516.75,2543.5,2543.5,270731
2012-07-26,2543.0,2593.5,2529.75,2572.5,2572.5,290555
2012-07-27,2572.75,2646.0,2572.5,2642.0,2642.0,284847
2012-07-30,2640.0,2657.75,2628.25,2635.75,2635.75,235413
2012-07-31,2637.0,2652.5,2631.0,2636.5,2636.5,215377
2012-08-01,2634.75,2656.25,2618.5,2625.0,2625.0,252194
2012-08-02,2625.25,2648.75,2600.0,2618.5,2618.5,303243
2012-08-03,2619.75,2681.25,2616.0,2671.0,2671.0,225449
2012-08-06,2675.0,2701.75,2671.75,2686.5,2686.5,160449
2012-08-07,2687.75,2723.0,2686.25,2710.0,2710.0,187004
2012-08-08,2707.75,2717.0,2700.75,2706.75,2706.75,176853
2012-08-09,2707.25,2723.25,2703.5,2717.75,2717.75,151552
2012-08-10,2718.0,2723.0,2702.25,2721.0,2721.0,145597
2012-08-13,2720.0,2729.75,2705.75,2728.0,2728.0,148106
2012-08-14,2728.0,2743.0,2720.75,2726.75,2726.75,188377
2012-08-15,2725.75,2740.75,2718.5,2738.5,2738.5,162515
2012-08-16,2740.0,2774.0,2738.25,2763.5,2763.5,208209
2012-08-17,2765.75,2780.5,2763.25,2776.0,2776.0,151382
2012-08-20,2774.75,2784.25,2767.0,2780.0,2780.0,187197
2012-08-21,2781.0,2802.5,2761.5,2774.0,2774.0,242251
2012-08-22,2775.5,2789.75,2759.0,2781.25,2781.25,247130
2012-08-23,2782.0,2792.5,2754.0,2761.0,2761.0,213607
2012-08-24,2762.25,2785.25,2750.5,2775.0,2775.0,188828
2012-08-27,2784.0,2795.75,2776.5,2782.75,2782.75,140197
2012-08-28,2783.25,2790.5,2771.0,2780.75,2780.75,173035
2012-08-29,2782.0,2790.5,2771.25,2781.25,2781.25,134170
2012-08-30,2781.25,2782.5,2750.25,2753.75,2753.75,165170
2012-08-31,2755.0,2785.25,2745.25,2771.0,2771.0,293090
2012-09-04,2773.0,2782.75,2742.75,2774.5,2774.5,239905
2012-09-05,2775.25,2780.75,2757.0,2767.5,2767.5,216605
2012-09-06,2767.5,2829.5,2766.5,2825.5,2825.5,270232
2012-09-07,2826.5,2836.25,2817.0,2823.0,2823.0,194752
2012-09-10,2822.25,2823.75,2784.5,2784.5,2784.5,188797
2012-09-11,2784.5,2799.75,2777.75,2779.25,2779.25,181217
2012-09-12,2781.25,2800.25,2775.25,2796.25,2796.25,255194
2012-09-13,2796.0,2842.0,2785.25,2827.5,2827.5,389648
2012-09-14,2827.5,2865.25,2826.75,2856.5,2856.5,179812
2012-09-17,2858.0,2858.5,2845.75,2852.0,2852.0,111463
2012-09-18,2852.75,2859.75,2843.75,2855.5,2855.5,66701
2012-09-19,2858.0,2872.0,2849.75,2859.0,2859.0,61131
2012-09-20,2860.25,2863.75,2842.75,2859.5,2859.5,44741
2012-09-21,2860.75,2877.5,2860.5,2876.0,2876.0,170166
2012-09-24,2852.0,2857.25,2826.25,2838.25,2838.25,204718
2012-09-25,2840.5,2853.0,2798.25,2803.25,2803.25,235185
2012-09-26,2804.25,2807.25,2762.25,2774.25,2774.25,253321
2012-09-27,2774.75,2821.25,2774.75,2814.5,2814.5,219259
2012-09-28,2814.5,2819.25,2788.75,2792.0,2792.0,242772
2012-10-01,2789.0,2822.5,2777.75,2788.25,2788.25,261991
2012-10-02,2787.0,2807.75,2772.5,2795.25,2795.25,222226
2012-10-03,2795.25,2817.25,2788.0,2808.0,2808.0,203387
2012-10-04,2809.0,2830.0,2807.75,2821.5,2821.5,194754
2012-10-05,2822.0,2840.75,2799.75,2804.25,2804.25,209852
2012-10-08,2806.25,2808.0,2774.5,2777.5,2777.5,191473
2012-10-09,2778.75,2786.75,2730.0,2734.0,2734.0,333498
2012-10-10,2735.0,2743.75,2717.25,2722.75,2722.75,258892
2012-10-11,2722.5,2745.5,2712.0,2713.25,2713.25,248073
2012-10-12,2713.75,2728.25,2707.25,2710.0,2710.0,208152
2012-10-15,2713.0,2736.25,2705.0,2731.25,2731.25,217875
2012-10-16,2732.5,2777.25,2729.75,2765.25,2765.25,235193
2012-10-17,2765.75,2778.75,2753.5,2770.5,2770.5,228333
2012-10-18,2771.0,2774.0,2727.5,2732.75,2732.75,332954
2012-10-19,2731.0,2737.5,2664.0,2664.0,2664.0,338284
2012-10-22,2664.5,2693.0,2657.5,2687.75,2687.75,278347
2012-10-23,2691.0,2695.25,2651.5,2660.5,2660.5,356710
2012-10-24,2660.0,2680.5,2646.25,2650.5,2650.5,261593
2012-10-25,2652.5,2673.5,2640.25,2648.0,2648.0,252966
2012-10-26,2651.5,2669.25,2604.5,2659.0,2659.0,378539
2012-10-31,2662.25,2676.75,2631.75,2640.5,2640.5,326935
2012-11-01,2634.25,2688.75,2627.25,2684.75,2684.75,285578
2012-11-02,2686.0,2694.0,2641.0,2641.0,2641.0,287864
2012-11-05,2640.5,2673.5,2634.75,2662.25,2662.25,251300
2012-11-06,2661.25,2691.75,2653.25,2675.75,2675.75,248029
2012-11-07,2676.75,2688.0,2599.0,2610.0,2610.0,401571
2012-11-08,2612.75,2623.25,2568.5,2572.0,2572.0,384377
2012-11-09,2573.5,2607.25,2556.25,2580.5,2580.5,366575
2012-11-12,2581.5,2597.25,2572.0,2581.0,2581.0,193646
2012-11-13,2581.75,2585.75,2553.0,2560.5,2560.5,315321
2012-11-14,2567.5,2585.75,2526.5,2529.5,2529.5,365096
2012-11-15,2531.25,2541.0,2512.75,2522.0,2522.0,337005
2012-11-16,2522.75,2539.25,2492.0,2533.0,2533.0,342959
2012-11-19,2535.0,2594.25,2534.5,2585.5,2585.5,271966
2012-11-20,2584.75,2596.75,2568.0,2593.5,2593.5,227460
2012-11-21,2592.0,2602.0,2577.0,2596.0,2596.0,164688
2012-11-23,2598.25,2638.75,2596.25,2634.25,2634.25,132805
2012-11-26,2633.0,2650.75,2623.0,2645.75,2645.75,203339
2012-11-27,2648.5,2658.75,2636.5,2641.25,2641.25,266935
2012-11-28,2640.0,2665.5,2611.5,2660.5,2660.5,308712
2012-11-29,2663.5,2688.5,2659.75,2680.0,2680.0,273982
2012-11-30,2672.0,2689.75,2667.25,2675.75,2675.75,213421
2012-12-03,2676.0,2698.5,2666.25,2670.0,2670.0,219674
2012-12-04,2667.75,2675.75,2650.25,2664.5,2664.5,259040
2012-12-05,2661.0,2679.25,2623.0,2637.5,2637.5,361358
2012-12-06,2636.0,2662.0,2622.5,2654.0,2654.0,298028
2012-12-07,2655.0,2673.25,2629.5,2636.0,2636.0,276669
2012-12-10,2637.0,2660.75,2625.75,2650.5,2650.5,211325
2012-12-11,2647.5,2696.5,2644.25,2685.75,2685.75,266219
2012-12-12,2686.25,2696.0,2668.0,2670.25,2670.25,272392
2012-12-13,2670.25,2689.25,2642.5,2651.75,2651.75,299474
2012-12-14,2650.25,2662.75,2620.0,2627.75,2627.75,132184
2012-12-17,2635.25,2669.75,2614.0,2666.5,2666.5,113569
2012-12-18,2666.5,2709.25,2666.5,2704.0,2704.0,131904
2012-12-19,2704.5,2716.0,2688.5,2694.25,2694.25,70030
2012-12-20,2689.0,2704.0,2679.75,2693.0,2693.0,35080
2012-12-21,2693.5,2694.25,2640.25,2650.5,2650.5,241714
2012-12-24,2660.0,2662.75,2646.5,2648.75,2648.75,40306
2012-12-26,2653.5,2658.75,2622.0,2628.5,2628.5,82841
2012-12-27,2631.75,2637.75,2593.5,2622.5,2622.5,211526
2012-12-28,2625.0,2630.5,2582.5,2586.0,2586.0,149073
2012-12-31,2590.25,2665.0,2580.0,2655.25,2655.25,198763
2013-01-02,2686.25,2742.75,2686.25,2738.75,2738.75,285939
2013-01-03,2739.0,2747.0,2719.0,2725.5,2725.5,216626
2013-01-04,2726.5,2736.0,2711.25,2713.0,2713.0,212859
2013-01-07,2716.25,2722.75,2702.5,2717.75,2717.75,174832
2013-01-08,2718.75,2724.75,2698.5,2714.0,2714.0,200787
2013-01-09,2715.0,2730.25,2711.25,2722.0,2722.0,159091
2013-01-10,2722.5,2743.5,2713.75,2737.0,2737.0,244792
2013-01-11,2742.5,2744.5,2732.25,2743.75,2743.75,140405
2013-01-14,2744.0,2750.25,2719.25,2728.75,2728.75,207499
2013-01-15,2731.0,2732.25,2705.25,2714.25,2714.25,210640
2013-01-16,2720.75,2737.5,2710.5,2726.0,2726.0,181659
2013-01-17,2726.25,2752.0,2716.5,2740.5,2740.5,211220
2013-01-18,2735.5,2741.75,2722.5,2733.75,2733.75,171009
2013-01-22,2734.25,2758.0,2720.75,2751.0,2751.0,195839
2013-01-23,2756.5,2768.75,2728.5,2759.0,2759.0,189334
2013-01-24,2716.25,2743.0,2707.75,2718.25,2718.25,289636
2013-01-25,2714.25,2739.5,2711.75,2728.0,2728.0,234408
2013-01-28,2729.5,2747.5,2726.25,2737.5,2737.5,202433
2013-01-29,2734.75,2747.0,2716.25,2742.75,2742.75,221674
2013-01-30,2745.5,2751.75,2726.25,2735.75,2735.75,252062
2013-01-31,2734.0,2746.25,2723.75,2725.0,2725.0,216929
2013-02-01,2733.0,2764.0,2730.5,2756.5,2756.5,222751
2013-02-04,2759.25,2759.25,2709.0,2711.5,2711.5,275933
2013-02-05,2710.0,2759.25,2709.25,2749.25,2749.25,243055
2013-02-06,2753.5,2757.0,2733.0,2737.25,2737.25,217756
2013-02-07,2739.5,2748.75,2712.75,2742.0,2742.0,273081
2013-02-08,2742.0,2778.5,2741.0,2772.0,2772.0,211104
2013-02-11,2771.25,2780.75,2763.5,2770.5,2770.5,146485
2013-02-12,2770.75,2774.5,2758.75,2760.75,2760.75,171647
2013-02-13,2765.25,2781.75,2762.75,2770.25,2770.25,164467
2013-02-14,2766.75,2775.0,2756.0,2767.25,2767.25,154958
2013-02-15,2769.25,2776.75,2754.25,2761.25,2761.25,169760
2013-02-19,2759.75,2786.0,2758.25,2780.75,2780.75,163031
2013-02-20,2784.5,2786.5,2725.0,2737.5,2737.5,230436
2013-02-21,2736.0,2741.0,2699.5,2714.0,2714.0,283845
2013-02-22,2716.0,2739.0,2714.25,2735.75,2735.75,187525
2013-02-25,2736.75,2764.5,2691.75,2702.25,2702.25,383420
2013-02-26,2702.25,2718.25,2689.0,2707.75,2707.75,321127
2013-02-27,2711.0,2757.75,2703.25,2740.5,2740.5,281226
2013-02-28,2741.0,2761.5,2732.5,2738.0,2738.0,248960
2013-03-01,2738.0,2751.5,2711.75,2748.75,2748.75,278656
2013-03-04,2745.5,2763.75,2732.75,2760.0,2760.0,243022
